Package name,Reviewer name,Review,Rating
com.aide.ui,A D,Very nice option for Android.,5
com.aide.ui,Tahmid Zaman,Nothing,3
com.aide.ui,A Google user,Awesome,5
com.aide.ui,skhumbuzo cele,Hi. I have bought the paid version of this app. I have finished my Java lessons. I am now doing my Android app development lessons. When I submitt questions to the google+ community no one seems to care. Where how do I get support for this app courses? So that I may change your rating to a higher star...,1
com.aide.ui,A Google user,"Good functions , attractive graphics....... A tutorial app should also be given to help the beginners",5
com.aide.ui,Janice Didi,"Hi po sa appfour..maganda po ang app na ito, pero.. Bakit kapag nag build ako ng app ay ayaw ma install.. Sabi nya ""app not installed""..",4
com.aide.ui,Simon Morton,I believe more more developers are now moving to Android Studio. Please let us have full interoperability with Studio please. Also a Navigation drawer would make things a lot less painful to get around. Apart from that Aide is the nearest thing to a usable mobile IDE.,3
com.aide.ui,Zeeshan,Amazing and very helpful app for android users,5
com.aide.ui,Dk naix,Everything's paid,2
com.aide.ui,Ammar Mohammed,Thanks appfour . I'm learning android app development using my samsung galaxy tap 3 . Such awesome app,5
com.aide.ui,Sani Mohammad,The app is Ok,4
com.aide.ui,Thekiller King,محبوب,5
com.aide.ui,Ah AA,Very Bad app,1
com.aide.ui,Cherise Taylor,Yes,4
com.aide.ui,gopal verma,Nice complier,4
com.aide.ui,aulia mafaza bin usted,does suport kotlin?,5
com.aide.ui,Gabriel Moises,Gold Digger,1
com.aide.ui,Komal Kr,Good in use.,5
com.aide.ui,A Google user,The best IDE ever for Android.,5
com.aide.ui,Maninder Singh,Manifest editor gives error. Cannot go past beyond 1 char.,2
com.aide.ui,AKANSH PRAJAPAT,I have,5
com.aide.ui,KONSENSYA,"Nice app, but is there a possibility of having the swing lib (java) to run on this? Or can you do that in the future updates?",5
com.aide.ui,Wryan Parr,"Requires purchase for every function but typing. No saving, running or any other true IDE features unless you purchase. I could use a notation app like memo(that is pre-downloaded on my device already) for that and I at least get to save in memo.  Its fine if app devs wish to make money by locking more powerful features away but basic features like saving, now that's just proof that these devs don't understand apropriate money making methods.",1
com.aide.ui,Movie masala,Thankyou,5
com.aide.ui,Antonio Vaccaro,I don't understand if I have to buy this app for the execution of codes or not,2
com.aide.ui,old acc,"The app is excellent for coding on the go, and is actually better than the actual PC version in some cases( like download size), but the lessons require some pre introduction about app structure and android java classes.",5
com.aide.ui,Akrin XD,good app I like it,5
com.aide.ui,A Google user,Very good app ... Helps me a lot....,5
com.aide.ui,Mihai-Andrei Neacsu,"You can no longer save not just files but if you modife a project file like a .cpp file from a c/cpp app you can not save changes to it and is useless. All I am getting is the same result from running the code. Like ""Hello world!"".  If I change the code to have effect I have to save changes but to save changes I need to buy premium user. It was not like that from what I recall. Sorry but in my opinion no longer worth it. Or am I missing something? It seems like only on my tablet did not worked. On my smart phone works correctly. Like it again. :)",4
com.aide.ui,Oliver Steptoe,"Brilliant, been using this for over 2 months now. Made a game using LibGDX entirely on my phone. Now I'm on to my latest multithreaded and it's a joy to use. I just wish they could have included a Native Activity sample without having to spend money on the All Access subscription. Thanks Devs! Keep up the great work! 😁",5
com.aide.ui,Saikumar Kambagi,Nice apk download it😘😘😘😘,5
com.aide.ui,A Google user,Useless.,1
com.aide.ui,Adi Sachan,Good. For.   ICSE,4
com.aide.ui,Patricia Cartwright,"It worked well for three years, now I cannot add files to my projects. I would give this app five stars if I could add files.",3
com.aide.ui,Uday Hegde,Simpy Awsome...,5
com.aide.ui,Danilo Dumagat,good,5
com.aide.ui,Rahul Gupta,"Can u help me I use aide app last 3 month but now this app not working in my mobile ,normal hello program are not execute ,I reinstall n share with shareit app but not working y",5
com.aide.ui,James Mills,Great app,5
com.aide.ui,Shawna Wright,ok,5
com.aide.ui,j sahaya Rajiv,Useful,5
com.aide.ui,A Google user,Dropbox access broken. Doesn't seem to support Android Wear 2.0. Developer doesn't seem very responsive. Is this still being developed?,3
com.aide.ui,A Google user,Nice app.no.words best,5
com.aide.ui,Master mystery,What the hell. I payed 650 rupees for the app. Then it's says pay another 350 for subscribing or else you won't get the features,1
com.aide.ui,Paslaru Narcis,The free version cannot even save some basic Java class.,1
com.aide.ui,Jaideep Poojary,Its really good   Its one of the best app i have tried    👌👌👌👌,4
com.aide.ui,Ahora,"Hey appfour, you made a awesome software. Thanks. But i need the premium of it. I know thats worth paying. But will you give me that for free? I dont want to use pirated version. Like stealing. I'll pay back double even so more when i'll become millionair. Please?",5
com.aide.ui,Asha Gupta,Awesome,5
com.aide.ui,Subham Shaw,It's helping me and I loved this apk,5
com.aide.ui,GM SALAUDDIN SURUJ,wow apps,5
com.aide.ui,Alright Arun,easy to learn app development,3
com.aide.ui,WRÁITH,Convenient to use.,5
com.aide.ui,Abhinav Pandey,very nice app  i love this app thank you so much for creating this,1
com.aide.ui,someone else,The ability to save Java files is behind a pay wall.,1
com.aide.ui,rahul bhati,Mast app ha.very cool app for a android lover,5
com.aide.ui,SORAJ Technicals,Nice app,2
com.aide.ui,sunny,It is best compiler,5
com.aide.ui,Komal Tanwar,It is a great app I love it,5
com.aide.ui,Things Are Alive,Submitted a review and its been deleted so I'll submit again. Was going to buy this but the app keeps rendering my projects useless by insisting that the project has no main despite no changes being made to the main. I have to keep rebuilding the project from scratch every time. Otherwise it would be a decent app.  Also pretty sure I bought this outright about 4 or 5 years back so imagine my surprise when I downloaded it last month.,1
com.aide.ui,A Google user,All is good but it's not free after some stage,3
com.aide.ui,Game Toss,I want to create eBook uploadable on playstore and others.Is it possible?,4
com.aide.ui,Saptak Das,The application is bugged. Each time you try to run a code the app will prompt you to buy the paid version.,1
com.aide.ui,ZenGaming Button,cannot import this - import android.pm.ResolveInfo;  why? alternative? #help beginner,5
com.aide.ui,imlakra,Well overall app is good all the learning stuff and I have issue with downloading ndk support every time I try to download it says I don't have enough space and it ask for 200 mb even I have lot of space in my internal storage well as I learning....u can learn so many skill...with this app,2
com.aide.ui,arav aravinth,Great work..,4
com.aide.ui,fly2k,"Good app, but please add c++17 support",4
com.aide.ui,Muminniyoz Shonazarov,Good program!,5
com.aide.ui,Ripe Journey Man,Great IDE really helpfull,5
com.aide.ui,Ankush,fantastic app,5
com.aide.ui,Vj Bablu,Like a simple computer... For coding,5
com.aide.ui,nyinyi linthu,Scribe error.fix it.,3
com.aide.ui,K.Ashish Reddy,Nice,5
com.aide.ui,IllusoryMaze,"Can't save Java files in the free version, can't run C programs without downloading 750MB of SDK that can't be put on the SD card. It seemed like a pretty good app but sadly like this it's useless.",1
com.aide.ui,Regis Saffi,Android support lib v7 not working!,5
com.aide.ui,Mr Miles,Bring AIDE support to Python syntax... or try to develop a new app for the Python development like QPython,5
com.aide.ui,Kuswain Swain,This is the best app to run java program on android.,5
com.aide.ui,Abderrahim Oukhrib,Great :),5
com.aide.ui,Kishor Alte,Like because it is very faster works do it,5
com.aide.ui,Sam Sanceda,So very help that app to make it app,5
com.aide.ui,SpaceTimeBeing,Include gradle?,4
com.aide.ui,A Google user,How  we are add new activity,2
com.aide.ui,All In one SAJID,good,5
com.aide.ui,Ashish Sharma,This app not support too much commands,3
com.aide.ui,Seemab Akhter,Love this,5
com.aide.ui,Abhinav Aggarwal,"Code doesn't run on Android Marshmallow. When I type in any code, the code automatically gets changed and behaves anyhow. The code does not run and doesn't get compiled. Runs on other OS versions but not on my Marshmallow Mobile. Used to use it on KitKat. Didn't liked it.",1
com.aide.ui,Emmanuel Adenuga,Best programming ide,5
com.aide.ui,Rik Seth,Its the best....,5
com.aide.ui,Bishwajit Das,Asssssssom,5
com.aide.ui,Charan Leo,Useful,5
com.aide.ui,Tarun Sharma,Great,5
com.aide.ui,Zellat Mohammed Elfateh,"Perfect, thanks",5
com.aide.ui,Niles Black,"Started out great a couple years ago, it was a legitimate development tool that you could use to make apps right on your phone. Since then, features have been continually pared down, put behind paywalls, and new features added (behind in app purchases or subscriptions) are not actually given support or upkept. Take the Cordova integration, which is a non-starter since it's using an old, insecure version. Developers have been totally nonresponsive to reviews and emails asking about this.   All around, deeply disappointed at how things have gone. Used to be solid five stars, now I'm only giving it two because of what it used to be.",2
com.aide.ui,Md Akbar 221,Good aap,5
com.aide.ui,Aradhya 26,Ok,3
com.aide.ui,Shantanu Pal,Best android programming app,5
com.aide.ui,amir sohrabi,عالی واسه کسایی که برنامه نویسی بلدن,5
com.aide.ui,me too,When I compile my own android app malwarebytes and Kaspersky report malware.,1
com.aide.ui,Jainul Abdeen Hashmi,That's cool,5
com.aide.ui,Prabita Kumari,Its useful ☺☺,5
com.aide.ui,Mark Darren Palomer,Really help a programmer like me,5
com.aide.ui,Dwi Setiawan,Greatt app 👍👍👍,5
com.aide.ui,Sarangdhar Wawtalikar,It shows lesson error,5
com.aide.ui,Nurul Islam Lam,Awesome app,5
com.aide.ui,ashok kujur,Great ide .I make an online quiz app by this ide.Work properly without any error.thanks aide,5
com.aide.ui,Calin Burley,"Wonderful app, works great!",5
com.aide.ui,Shah Wajahat,Best Application for a developer. I mean now you don't have to worry about massive and laggy Android Studio. Earned my respect.,5
com.aide.ui,Daniel Blandford,"I think that a better sidebar design is still required, especially for Android Desktop/DeX users. And vertical mouse wheel scrolling shouldn't horizontally scroll to the right before it scrolls down... That just makes it too difficult to find the code that you are looking for in desktop mode",1
com.aide.ui,Manoj Acharya,Love the concept but unable to upgrade. Also editing has issues about autocorrect.,4
com.aide.ui,Emmanuel Olajubu,Best app i can imagine of,5
com.aide.ui,Kallitz Geweld,AWESOME!!!!!!!!!!!,5
com.aide.ui,Ovi Biswas,Awesum,5
com.aide.ui,Nick Huffman,Loved this app until the changed licensing on it now all the features I already payed for are unavailable on new install!   So cool i went full blown and got the suite.,1
com.aide.ui,ᴍᴀxɪᴍᴜꜱ,This is good application for beginner but it should not be paid for tutorials,3
com.aide.ui,Raj ',nice apps..and..very Easy,5
com.aide.ui,Khaled Mahmud,Good apk,2
com.aide.ui,Aroldo R Soto Lopez,Good luck  the app,5
com.aide.ui,Ravi Kumar,Devolop more,5
com.aide.ui,Tawhid Hasan Hridoy,Nice app,5
com.aide.ui,pido 1,Its great but confusing,5
com.aide.ui,shreyansh shah,Very useful for run java program easily,5
com.aide.ui,Yashoda Poudel,Awesome App!,5
com.aide.ui,fordze,I'm very sorry.... Please make this helpful......,1
com.aide.ui,BINATI MOBILE SOLUTION,Tttttt,5
com.aide.ui,Arya B,IT TAKES AN HR TO PRINT HEY ON THE SCREEN.IT WILL NOT PRINT IT SOMETIMES.,1
com.aide.ui,Сергей Бабурин,No bracket highlights? Really?,5
com.aide.ui,Vedant Chari,Useful,5
com.aide.ui,Dalel BAKYT,5+ When you add appcompat & design v7.26+??,5
com.aide.ui,Blaze Glaze,"Very Useful ^^  Thanks for this app, I'll be able to encode codes in our lesson. I'm a student studying Java Programming and it really helped me in our lessons and in my homeworks.",5
com.aide.ui,Sandeep Raj Pammi,Awesome can. Create our own apps,5
com.aide.ui,Avi Sayen,Loved it but lots of billing,3
com.aide.ui,Michael Morales,Best IDE ever!,5
com.aide.ui,Falling Stawr,Awesome app but Auto Corrections always sucks :(,5
com.aide.ui,LazerLazer Flims,Great time killer! I like the coding and  the errors so I can fix it,5
com.aide.ui,SHASHANK SINGH,Wastege of time,1
com.aide.ui,Abhay Yadav,Master. App,5
com.aide.ui,Philip Cabornay,Like,5
com.aide.ui,colin campbell,The Best,4
com.aide.ui,Shivam Choudhary,Good app,5
com.aide.ui,June Parcon,Very flashy so freakin fast. Like one second u got it compiled and installed. Hajajaj. gimme more updates and let me kill adt. Harks.,5
com.aide.ui,OneTedz,"Its great and easy to used. One thing I have found that it does not support autocomplete in styles.xml. That is what I want you to have that. Another thing also in styles.xml, it does not support some items in App themes like ColorPrimary, and the Accent. I have also question..I think it also does not support the AppCompat or the app compatibility to older devices. I hope you'll make those changes i want because what all of you doing in appfour are great thanks..pls fix it..",4
com.aide.ui,Andrew Barnes,Awesome just make sure you purchase the premium and also the debugger is an extra $11 or so.,5
com.aide.ui,bagmih tripathy,Nice,5
com.aide.ui,Manish Kumar,In love with my whatsapp dp,5
com.aide.ui,Just Fun,Droid apps hain...,1
com.aide.ui,william asante,It's cool,5
com.aide.ui,# Prajapati,Aasaaaas,1
com.aide.ui,A Google user,"Its good.,",4
com.aide.ui,Chuks Jerahmeel,Nice app...,5
com.aide.ui,Koushik Panja,It's nice,5
com.aide.ui,Dharsan H,Nice app,5
com.aide.ui,She coder,This is what I am searching😍,4
com.aide.ui,A Google user,I think it does not accept our solution. But otherwise it's an amazing app,5
com.aide.ui,INet Guruji,I am from poor family I want to learn Android developer but its prices I decide you the one star please give to free chance to learn on for everyone please I request you sir,5
com.aide.ui,Alex St. Louis,"I paid for this App a few years ago, and was able to code no problem. However upon trying to use it today, I find the same features are now behind a pay wall. What a scam!",2
com.aide.ui,Peter King,well i do not see much new contents in learning section since long time.. its same content as it was 1 year ago. so i had to cancel subscription..,3
com.aide.ui,A Google user,Why some examples cost money? There's no free learning.,2
com.aide.ui,Adrian Scarlett,"This app is getting worse, all new updates are just pushing subscription notifications. I stated using Java N-IDE instead.",1
com.aide.ui,A Google user,Awesome tool...,5
com.aide.ui,Master World,"good for tabs, but not for smartphones...... Besides, developer should provide the tutorial for Android NDK app development with native app glue.... Hope, those will make me to offer 5 *****",2
com.aide.ui,benny Perth,Bought this a few years ago but rarely used. Now it makes me have to touch 'no thanks' to get to my code.,1
com.aide.ui,Mohan Patil,Worst app i hv ever used in my phone,1
com.aide.ui,Neil Surtees,The constant message to upgrade an extra £8 for the debugger is getting really annoying,4
com.aide.ui,md rajibul islam,su,4
com.aide.ui,Meraj Ansari,Good app,5
com.aide.ui,Raja Chakraborty,Always love it,5
com.aide.ui,Devin Hussey,"I have already paid money for AIDE Premium. I do not want the ""Developer License"" that is apparently ""$9.99 today only""…every day. I can write my XML layouts by hand, and if I want to debug, I can just use Android Studio. So, for the last time. Stop bugging me about it every time I launch the app! Also, please fix your tabs interface on phones. It was confusing enough in the Holo era, but ever since the Material update, it just got worse.",3
com.aide.ui,Benedict Nathaniel,It's OK,4
com.aide.ui,Soumya Chowdhury,It is showing error in the program.  But no red marks to show the error in many programs .,2
com.aide.ui,Malvin Malvinson,"I'm a bit confused with this application. Any kind of objects, primitives, parameters, and so on always disappear when I click a button ""space"" in my phone's keyboard. Please fix it immediately! Or if it's only about setting, kindly please tell me immediately. Thank you so much!",2
com.aide.ui,A Google user,"Although I buyed the premium key some time ago, it keeps spamming me to buy the new in app purchase, every time I open the app. Wrong, very wrong. It's goodbye forever.",1
com.aide.ui,Praveen Kumar.S.,Its super,4
com.aide.ui,A Google user,Good,5
com.aide.ui,sujay saha,Helpful,5
com.aide.ui,Ligboy Liu,Always ask me to upgrade!,1
com.aide.ui,A Google user,fantastic.......,5
com.aide.ui,RåJå Sämãñtârāy,Bad,4
com.aide.ui,NetGroup Panama,Great!!!!!,5
com.aide.ui,Witold Rakoczy,"This app presents especially wrong model of paid didactic aid: you don't know how much it will cost you. Of course, after each payment you are more and more willing to pay for the next part, just like drug or freemium game addicted person (assuming that you benefit from the app use). But you don't know how much it will cost you totally - at the end.  Such app should be forbidden unless its description specifies cost at each stage and full cost of whole course.  Edit: there's a product called AIDE Premium Key, which is priced about $20, unblocking paid sections in AIDE, but no longer valid - for new downloads only in-app payments work. One can assume the new business model gives them better income - otherwise there would be no need to withdraw single payment variant. So expect the total cost substantially higher than $20...",1
com.aide.ui,Ajay Mathew,Useful,5
com.aide.ui,A Google user,Nice,5
com.aide.ui,shail shubham,It does not support libgdx bullet physics,5
com.aide.ui,TANMAY MITTAL,It is awesome application.,5
com.aide.ui,ANDROID KING,Best java programming app. It shortened the distance between computer and Android phone in the world of programming.,5
com.aide.ui,A Google user,"Purchased this but doesn't let's me compile the app. It just prompts me to purchase. on the purchase button it tells me ""get it for purchased"".",2
com.aide.ui,JEMJEM,"Won't Install please help me.. I am using a android kitkat and I can't run the app, but i can run a game... Everytime i install the app i made or in tutorials, it says ""Package not installed"" pls help me..... thanks",4
com.aide.ui,Toosyn O,It's very helpful,4
com.aide.ui,Rupesh dattapandey,Uninstalled it.,3
com.aide.ui,Harsh02it,I liked it.,4
com.aide.ui,sachin kumar,"Java is portable , your app makes it true.",4
com.aide.ui,Mohammad Imran,Best,5
com.aide.ui,Ravi Gadade,Nice..,5
com.aide.ui,Md Abdul Hakim,Champmdabdulhakim,5
com.aide.ui,Arian Ahmed,"Loved it, but why does it show error when I include android.support?",5
com.aide.ui,tilakraj chordiya,great app to run Java code on android,5
com.aide.ui,Barada Sahoo,Gd,5
com.aide.ui,Gurazeez Singh Battu,Crashes on nexus 5 when i open android ndk,3
com.aide.ui,A Google user,Kuchh ny,3
com.aide.ui,T A,Best Java tool I've used on a smartphone.,5
com.aide.ui,Moxie,"sorry, i have a problem with the new project ..when i creat a new java project the app not responding and send to me "" unfortunately,  AIDE has stopped "" then i do force stop -- clear cach -- clear data -- restart the phone -- redownload the app after delete it and the same problem has happened..i don't know what i have to do :'(",4
com.aide.ui,A Google user,Amazing,5
com.aide.ui,AKINTOLA ABIODUN PRECIOUS,"Awesome app, very useful",5
com.aide.ui,Josh Gardner,The IDE itself is fine. But stop pushing the $15 developer license every time I compile a program or switch tabs! There is no way I'm paying that much for something I can get free on my,2
com.aide.ui,YungLawd,This is great,5
com.aide.ui,PANTRIAS,Won't spill my words on such a terrible thing,1
com.aide.ui,A Google user,Five stars for me I love it! 😁😀(灬ºωº灬),5
com.aide.ui,Abel Yerima,Nothing,5
com.aide.ui,Skaradub,"May be it is ok as ide,  but no theory explanation and no mention that by default program is fully cut only to one small 'print as we do'  lesson,  but you have to download full 33mb for such a stuff.",1
com.aide.ui,Md. Juyel Rana,Nice,5
com.aide.ui,Kiran Ashok,Nice!! And I hope it will be a great for beginners,5
com.aide.ui,Imraj Dj,Wow,5
com.aide.ui,A Google user,it's OK,3
com.aide.ui,Abhi Av,It's a good app for beiggners,4
com.aide.ui,CHILL VAPIN,Useful for programers,5
com.aide.ui,Gem Bell,Hi developer.Is this the app in which we can build java programs?,3
com.aide.ui,PINAKI PRASANNA BEHERA,Hh,5
com.aide.ui,Leo J,Good to test some ideas...though it doesn't have all the libraries,4
com.aide.ui,Boemo Wame Mmopelwa,Ugh it keeps on uninstalling itself so am giving it one star,1
com.aide.ui,Srinivas Reddy Vantakala,very good app,5
com.aide.ui,aniket Singh,Good,5
com.aide.ui,A Google user,This app is not good  The app not save program in C++ Please help me  I can't save program in C++  and java,1
com.aide.ui,Umesh Hanmane,Good app,5
com.aide.ui,no mu,cant even save a file.you need to purchase.uninstall,3
com.aide.ui,Harshit Singh,Awesome App,5
com.aide.ui,Heart Royal,"Good, ,,help me support lib for AIDE... export library project for .jar or .aar",5
com.aide.ui,A Google user,Good for students,4
com.aide.ui,Girish Bhusal,Best !,5
com.aide.ui,Umesh Singh,Awsum app,4
com.aide.ui,tarun bandarupalle,Sincer how to add image source to new project,4
com.aide.ui,Ranjit Sarkar,Its a damn cool app but it should be made free for the save feature and few more...then it would have been better.,5
com.aide.ui,Manvendra Singh,Best apk developer,5
com.aide.ui,Eduardo Rosales Jr.,i only used for 3days but it got me hooked forcing me to buy the pro version... Its good how you can make simple games in this app though it doesn't really compare with unity... But an android making an android app .. Well its the first time I heard off.. The Devs made a good job 👍,5
com.aide.ui,Morphious,"Interface useless to use on a mobile phone, and developers still haven't bothered to update it to support usage on larger screen tablets or dex. Completely useless for developing anything more than a my first 'hello world' app as you only get a fraction of the text on screen at a time, and even if you scale it back to fit on screen (text pretty unreadable at this point) it won't remember and will keep jumping back to looking at two words at a time.  Unsubscribed.",1
com.aide.ui,A Google user,Lovely,5
com.aide.ui,Michael McNichol,"Paid for it, now theres a new thing to buy and you spam me for ANOTHER upgrade....terrible",1
com.aide.ui,A Google user,Nice one,3
com.aide.ui,bhavesh undhad,Can i make an app from here and publish into playstore and make money from ads? And what is about your ads in my app?is your ads will run in my app ? Please replay,3
com.aide.ui,The WebBhav,I am so satisfied with this IDE that i can compare it to Eclipse and Android Studio but in premium key I can't understand what is this  ***This key is outdated.Please purchase the app with in app purchase***,5
com.aide.ui,Ashton Gibson,"You have to pay for everything! (10 dollars for the game coding stuff, 3 dollars for the courses, and I didn't look at anything else) DO NOT DOWNLOAD UNLESS YOU'RE RICH",1
com.aide.ui,Geoffrey Shepler,"Good for killing time and learning. I wouldn't want to write a large app with it, but if you don't have a computer that can handle a full ide, and you don't want to invest in one at the moment, this will make a good tool until you decide to get serious about app development.",4
com.aide.ui,A Google user,"Great idea, so much potential. Odd way of handling the keyboard, but it is okay to cut code on the train and such. You know, I never managed to get the SDK installed on my netbook (wrong java, wrong something else, hundreds of megabytes of rubbish) yet this comes at a little under six and a half megabytes and it works out of the box. Not bad.",4
com.aide.ui,Jester OC,"Love this so much, makes my life heaps easier... Just wish it could save to my external sd card.",5
com.aide.ui,SWAPNIL SHINDE,Ok,5
com.aide.ui,A Google user,Thank u the creators,5
com.aide.ui,shoban raj,Very usefull,5
com.aide.ui,Sinethemba Gomba,"Great tool for application development, it's almost like an android studio!",5
com.aide.ui,Eric Notar,Scam. Dont install!,1
com.aide.ui,Benjamin Shadwick,"Free version nags you to complete learning courses that are only in the full version, with no way to disable. Uninstalling.",3
com.aide.ui,Christopher Nelson,Great development app,5
com.aide.ui,Sincerely Yours,Cannot install the signed apk. I compiled only the sample code and it says application not installed,1
com.aide.ui,Pete Martin,excellent app. would be even better if supported the google pixel c tablet's keyboard properly. having to copy and paste curly braces is not much fun.,4
com.aide.ui,k h,Would like it to give clear instructions  Doesn't do a good job.,1
com.aide.ui,krishna hari kanukuntla,Good too usssssse,5
com.aide.ui,mubaraq heights,Rookie move,5
com.aide.ui,A Google user,Excellent,4
com.aide.ui,Gokul Adethya T,How to use the drag and drop in this,5
com.aide.ui,Ilyn Cabiles,I liked this app. It teaches from the first ways on how the proper use of Java. But this tutorial is not free. I hope it is free. Then I will gave 5star.,3
com.aide.ui,Shaman mugheri,i like,5
com.aide.ui,Abhishek Murmu 38,It's nice,4
com.aide.ui,Ammar Shah,This is very good,5
com.aide.ui,HOPE Gaming,Good,5
com.aide.ui,Reinier Dakay,Lit,5
com.aide.ui,Chaitra Akhegaonkar,Loved it,5
com.aide.ui,Amit Patil,nice app but have some bug as a beginner it is not so good but nice app,4
com.aide.ui,Viktor Styrud,The app is really good when it works. However I can't compile any android project on my xperia z5.,2
com.aide.ui,blackout 96,Mainly just want you to pay to build overrated games if you want to build real video games go to school,2
com.aide.ui,Riajul Islam,ভালো,3
com.aide.ui,A Google user,Great,5
com.aide.ui,Adarsh Patgar,Nice one,5
com.aide.ui,A Google user,I learn some code,5
com.aide.ui,Junaidu Tanko,time saver. it's really useful.,4
com.aide.ui,Gail Hogan,I haven't  really  tried  the  app yet but I will  let you kmow,4
com.aide.ui,Maja Stanka,How to use it when I can't run app and I can't save it?!,4
com.aide.ui,Seek Peace,"android:text=""Hello, Ad Spamming"" /&gt;",1
com.aide.ui,Junephel Macalisang,A mobile version of android studio.,5
com.aide.ui,Chris Eich,"AIDE is basically the most full featured Android IDE that you will find. It is a genuine IDE (with IAP) that supports syntax highlighting, code completion, Dropbox/Git support, debugging (with breakpoints/stepping)and many other features along with a fully customizable keybind library and settings menu for editor behavior. Probably the best mobile code solution, even if a little pricey.",5
com.aide.ui,Avi Parshan,Randomly opens in the background.,2
com.aide.ui,Shubham,Cool only for development and learning purpose. Very useful application!,5
com.aide.ui,visali arumugam,Awesome app,5
com.aide.ui,Nadario Seays,"Good app to learn, but paid for the monthly sub and lessons where still locked.",2
com.aide.ui,Amit Gill,Better than Sketchware,5
com.aide.ui,Vanshita Saxena,Useful for beginner and professional both,5
com.aide.ui,TC,"Doesn't know what to do with this line of code altough it works fine on desktop DecimalFormat df = new DecimalFormat (#,###.##);",2
com.aide.ui,Krishna Nayak,Gooooood,4
com.aide.ui,Apoorv Pathak,Nice app,5
com.aide.ui,Yerenzter,The Real Android IDE Developer The best I can make my games apps and others. Wow only one app had chosen in Google Play than any other app maker.Thank You,5
com.aide.ui,Jewel Rana,Nice app,3
com.aide.ui,Nathaniel Martin,Great app. I have been using this for years when I'm away from a computer. The latest update broke Maven repository sync for design and support libraries.,4
com.aide.ui,Pranajit Paul,Nice,5
com.aide.ui,shazib sarker,it is good,3
com.aide.ui,vinayaka dj,"If I buy a premium key will I be able to access in all my mobile, as I use a mobile and tablet for my same account",4
com.aide.ui,Alok Kumar,"Best IDE for Java,  Android, C/C++ development. It's like a Android Studio, Eclipse on Android. Very useful, thanks aapfour for this great app.",5
com.aide.ui,A Google user,"classes seem interesting, but as the compiler and editor are not working , I wouldn't consider trying it",2
com.aide.ui,amandeep singh,Can I create my own program,5
com.aide.ui,Cabdifataax Cabdilaahi,Useful app loved it,5
com.aide.ui,Chethan Bhandarkar,More tutorials please and    why not  predifed layouts   like tablayout  all those,5
com.aide.ui,Brian Ombuya,Exactly what I wanted👌👌,4
com.aide.ui,Jonas Oberhauser,The app erased all my work after a few hours. Avoid this app at all cost.,1
com.aide.ui,Bhabesh Roy,Not free,1
com.aide.ui,Ripon Raja,I just devolap 1aps and 1 game. . I no devolap for next lesson.....help me?????,1
com.aide.ui,Jigglypuff,"The enter button issue is now solved, thanks!",4
com.aide.ui,A Google user,Baddd,1
com.aide.ui,Cristopher Sodusta,Useful,5
com.aide.ui,Utkarsh Gupta,This app is awsome as we can learn the languages easily but I can't pay from my rupay debit card or by net banking I don't know​ why it is happening. Please tell me what to do.,4
com.aide.ui,Rafiqul Islam,it's good,5
com.aide.ui,Sahil Memon,I request you that please upload full course free,5
com.aide.ui,Simon Kiremerwa,Good app and watch TV.,5
com.aide.ui,A Google user,Do not install spam ware and virus,1
com.aide.ui,Freddy Fazbear,Not enough free features Im poor,3
com.aide.ui,Tristan Wilson,"Awesome app. Purchase a year subscription to help with learning java, very useful tools included. Didnt leave 5 stars, as another reviewer has said that you're unable to save a file eithout paying. In my opinion, it should be a free tool that coders can use on the go without having to pay, and paying if they want bonuses. Extremely well built app though, koodos to the developer.",5
com.aide.ui,Mave Rick Paz,Thanks for making it free 😀,5
com.aide.ui,A Google user,I liked it so much but the cost is too much,4
com.aide.ui,Gabe Z,Money why? I hate it,1
com.aide.ui,HM Shohrab,I not typing aide,1
com.aide.ui,Honey Austin 3:16,Wonderful,5
com.aide.ui,Junaid Alam,Worst app ever,1
com.aide.ui,jay joy,Nice,3
com.aide.ui,A Google user,Yo,4
com.aide.ui,Ryonia Coruscare,"I came back to this after a while, to basicly find that the premium licence basically means nothing anymore. Now I have to buy new things to get full functionality back. I think I'll start looking around again.",3
com.aide.ui,Michael Chomo,You have to pay for anything except the most basic java editor. can't even save edited xml layouts unless you pay 10€ actually you can't even change anything in main settings unless you pay for the developer edition.  the free app is totally useless,1
com.aide.ui,Anwar Hossain,its good. ☺,5
com.aide.ui,Anthony Cardenas,Why do you even have to pay for this when I can download sololearn coding and you can't even use the developer and code editor without paying money.,1
com.aide.ui,A Google user,I can learn java easy,5
com.aide.ui,Blueberry,"Sorry can you just fix this glitch, the internet connection is on and I can't save my application and tried to download the thingy the notification needed me to download.",3
com.aide.ui,Iniobong Benson,"Does a good just, practically the best",4
com.aide.ui,Michael Davenport,Don't bother. Free version is so incredibly limited that releasing this as a free app should be considered misleading itself. Doesn't even include a debugger without a special license. Do yourself a favor and set up Visual Studio on your PC and develop from there.,1
com.aide.ui,Devendra Kumar,it is good but it is not free,4
com.aide.ui,Nick Chris,Its good,5
com.aide.ui,Kofo Okesola,"This app  really went downhill with all the constant nagging about upgrade, for God's sake most ide's on pc's are free and here you are nagging on about purchase this and that.",1
com.aide.ui,Salizwa Shido,Alright,3
com.aide.ui,A Google user,Speechless,4
com.aide.ui,Ananya,Xlent,5
